query_id,route_id,route_name,departure_date,return_date,source,airline,departure_time,return_time,price,status,error_message,query_started_at,query_finished_at,url,debug_screenshot,debug_html,debug_dom,selected_lowest
20260720_194151,tokyo,東京,2027-01-30,2027-02-06,eztravel,國泰,12:50,15:30,25356,SUCCESS,,2026-07-20T19:41:51,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=30%2F01%2F2027&inbounddate=06%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-30,2027-02-07,eztravel,星宇,10:10,13:45,25069,SUCCESS,,2026-07-20T19:43:30,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=30%2F01%2F2027&inbounddate=07%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-30,2027-02-08,eztravel,國泰,12:50,15:30,23029,SUCCESS,,2026-07-20T19:45:02,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=30%2F01%2F2027&inbounddate=08%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-30,2027-02-09,eztravel,國泰,12:50,,26681,PARSE_ERROR,return_time cannot be empty.,2026-07-20T19:46:34,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=30%2F01%2F2027&inbounddate=09%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-31,2027-02-06,eztravel,國泰,12:50,15:30,19775,SUCCESS,,2026-07-20T19:48:06,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=31%2F01%2F2027&inbounddate=06%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,YES
20260720_194151,tokyo,東京,2027-01-31,2027-02-07,eztravel,華航,12:35,14:15,26139,SUCCESS,,2026-07-20T19:49:38,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=31%2F01%2F2027&inbounddate=07%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-31,2027-02-08,eztravel,國泰,12:50,,21975,PARSE_ERROR,return_time cannot be empty.,2026-07-20T19:51:10,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=31%2F01%2F2027&inbounddate=08%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-31,2027-02-09,eztravel,國泰,12:50,15:30,25184,SUCCESS,,2026-07-20T19:52:49,2026-07-20T19:54:21,https://flight.eztravel.com.tw/tickets-roundtrip-TPE-TYO/?outbounddate=31%2F01%2F2027&inbounddate=09%2F02%2F2027&dport=&aport=&adults=2&children=1&infants=0&direct=true&cabintype=&airline=&searchbox=s,,,,
20260720_194151,tokyo,東京,2027-01-30,2027-02-06,skyscanner,,,,,BLOCKED,"skyscanner blocked the request with captcha: https://www.skyscanner.com.tw/sttc/px/captcha-v2/index.html?url=L2ZsaWdodHMvZGF5LXZpZXc/YWR1bHRzdjI9MSZjYWJpbmNsYXNzPWVjb25vbXkmcHJlZmVyRGlyZWN0cz10cnVlJm91dGJvdW5kYWx0c2VuYWJsZWQ9ZmFsc2UmaW5ib3VuZGFsdHNlbmFibGVkPWZhbHNlJm1hcmtldD1UVyZsb2NhbGU9emgtVFcmY3VycmVuY3k9VFdEJmRlc3RpbmF0aW9uPVRZTyZzb3J0Ynk9Y2hlYXBlc3Qmb3JpZ2luPVRQRSZvdXRib3VuZERhdGU9MjAyNy0wMS0zMCZpbmJvdW5kRGF0ZT0yMDI3LTAyLTA2&uuid=bf6f8ca8-8431-11f1-b6a6-cf5a581d9428&vid=
Traceback (most recent call last):
  File ""/home/runner/work/plane-ticket/plane-ticket/flight_tracker/range_search.py"", line 496, in run_range_search
    quotes = source.search(query_config, route)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/runner/work/plane-ticket/plane-ticket/flight_tracker/sources/browser_source.py"", line 32, in search
    raise RuntimeError(f""{self.name} blocked the request with captcha: {page.url}"")
RuntimeError: skyscanner blocked the request with captcha: https://www.skyscanner.com.tw/sttc/px/captcha-v2/index.html?url=L2ZsaWdodHMvZGF5LXZpZXc/YWR1bHRzdjI9MSZjYWJpbmNsYXNzPWVjb25vbXkmcHJlZmVyRGlyZWN0cz10cnVlJm91dGJvdW5kYWx0c2VuYWJsZWQ9ZmFsc2UmaW5ib3VuZGFsdHNlbmFibGVkPWZhbHNlJm1hcmtldD1UVyZsb2NhbGU9emgtVFcmY3VycmVuY3k9VFdEJmRlc3RpbmF0aW9uPVRZTyZzb3J0Ynk9Y2hlYXBlc3Qmb3JpZ2luPVRQRSZvdXRib3VuZERhdGU9MjAyNy0wMS0zMCZpbmJvdW5kRGF0ZT0yMDI3LTAyLTA2&uuid=bf6f8ca8-8431-11f1-b6a6-cf5a581d9428&vid=
",2026-07-20T19:54:21,2026-07-20T19:54:30,https://www.skyscanner.com.tw/flights/day-view?origin=TPE&destination=TYO&outboundDate=2027-01-30&inboundDate=2027-02-06&adultsv2=1&cabinclass=economy&preferDirects=true&outboundaltsenabled=false&inboundaltsenabled=false&market=TW&locale=zh-TW&currency=TWD&sortby=cheapest,,,,
20260720_194151,tokyo,東京,2027-01-30,2027-02-07,skyscanner,,,,,BLOCKED,"skyscanner blocked the request with captcha: https://www.skyscanner.com.tw/sttc/px/captcha-v2/index.html?url=L2ZsaWdodHMvZGF5LXZpZXc/YWR1bHRzdjI9MSZjYWJpbmNsYXNzPWVjb25vbXkmcHJlZmVyRGlyZWN0cz10cnVlJm91dGJvdW5kYWx0c2VuYWJsZWQ9ZmFsc2UmaW5ib3VuZGFsdHNlbmFibGVkPWZhbHNlJm1hcmtldD1UVyZsb2NhbGU9emgtVFcmY3VycmVuY3k9VFdEJmRlc3RpbmF0aW9uPVRZTyZzb3J0Ynk9Y2hlYXBlc3Qmb3JpZ2luPVRQRSZvdXRib3VuZERhdGU9MjAyNy0wMS0zMCZpbmJvdW5kRGF0ZT0yMDI3LTAyLTA3&uuid=c4ac89f8-8431-11f1-ba68-ec97bbe6171e&vid=
Traceback (most recent call last):
  File ""/home/runner/work/plane-ticket/plane-ticket/flight_tracker/range_search.py"", line 496, in run_range_search
    quotes = source.search(query_config, route)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/runner/work/plane-ticket/plane-ticket/flight_tracker/sources/browser_source.py"", line 32, in search
    raise RuntimeError(f""{self.name} blocked the request with captcha: {page.url}"")
RuntimeError: skyscanner blocked the request with captcha: https://www.skyscanner.com.tw/sttc/px/captcha-v2/index.html?url=L2ZsaWdodHMvZGF5LXZpZXc/YWR1bHRzdjI9MSZjYWJpbmNsYXNzPWVjb25vbXkmcHJlZmVyRGlyZWN0cz10cnVlJm91dGJvdW5kYWx0c2VuYWJsZWQ9ZmFsc2UmaW5ib3VuZGFsdHNlbmFibGVkPWZhbHNlJm1hcmtldD1UVyZsb2NhbGU9emgtVFcmY3VycmVuY3k9VFdEJmRlc3RpbmF0aW9uPVRZTyZzb3J0Ynk9Y2hlYXBlc3Qmb3JpZ2luPVRQRSZvdXRib3VuZERhdGU9MjAyNy0wMS0zMCZpbmJvdW5kRGF0ZT0yMDI3LTAyLTA3&uuid=c4ac89f8-8431-11f1-ba68-ec97bbe6171e&vid=
",2026-07-20T19:54:30,2026-07-20T19:54:39,https://www.skyscanner.com.tw/flights/day-view?origin=TPE&destination=TYO&outboundDate=2027-01-30&inboundDate=2027-02-07&adultsv2=1&cabinclass=economy&preferDirects=true&outboundaltsenabled=false&inboundaltsenabled=false&market=TW&locale=zh-TW&currency=TWD&sortby=cheapest,,,,
